time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.757519596032,-0.377428144553,6.48789541746,6.20806382482,0.110433122286,0.0,-1.13902415844,-0.676673887602,5.39811085736,-0.0667540668464,0.0304591020957,0.0,442.01042735257255,439.69835960767244,440.29463439002905,440.1820637244288
2.4000000000000017,-0.827947446516,-0.419444909108,6.8127199362,6.20424453589,0.112266615729,0.0,-1.20872770239,-0.724228256867,5.42911286933,-0.0580852893056,0.0307556997456,0.0,445.36317860745186,445.38774703199596,445.1983327623346,445.9042161370659
2.4600000000000017,-0.903050657724,-0.464704894732,7.14341143702,6.20073835102,0.114639711808,0.0,-1.29486654678,-0.784758314185,5.59300094589,-0.0591477743961,0.053011994837,0.0,486.68493622400587,488.3487508701808,485.24964520840405,485.1678067422153
2.520000000000002,-0.982892022338,-0.513323962986,7.47969153297,6.19698553047,0.117620293219,0.0,-1.36678391034,-0.836191848701,5.61608005995,-0.0703964146993,0.0419964273175,0.0,446.01533458925104,445.11611387278134,445.8763379996421,444.95336676021117
2.580000000000002,-1.06782627112,-0.565628469495,7.82340733042,6.19318026156,0.120323740555,0.0,-1.46454183017,-0.907663836297,5.83979766297,-0.0522272879026,0.0505658604734,0.0,505.7691520674409,506.38695196013924,504.8898942779534,506.19675582730724
2.640000000000002,-1.15789101946,-0.621709119337,8.1739156484,6.1901902837,0.123647604672,0.0,-1.53790006951,-0.961951609233,5.84364045281,-0.0454308395063,0.0636347438328,0.0,442.6884775802085,443.7648172608926,441.8197848125156,442.3783120434907
2.700000000000002,-1.25250063018,-0.681157372698,8.52526498301,6.18792381589,0.126960150018,0.0,-1.61607671966,-1.01986199175,5.86771231423,-0.0257069481851,0.0274636806161,0.0,451.99956593344507,449.07624745190236,447.62234560030714,449.2241462021095
2.760000000000002,-1.35210642854,-0.744304238724,8.87997701851,6.18621007022,0.128873594522,0.0,-1.70424659319,-1.08514802664,5.95541543668,-0.0349906306452,0.0395300803657,0.0,468.82947502365005,469.76654885833284,470.5066562680316,469.78703080985406
2.820000000000002,-1.45683667542,-0.811247932475,9.23832073669,6.18419390835,0.13087107008,0.0,-1.78695412252,-1.14647645186,5.98904055025,-0.0309625889096,0.0163318714967,0.0,455.4741165672533,453.61502332371236,453.9850372845269,454.3077644771872
2.880000000000002,-1.56642587032,-0.881803437852,9.59760626017,6.1820310412,0.131917944151,0.0,-1.86612431741,-1.20554621382,5.98702126224,-0.0488951975082,0.0195912965972,0.0,442.77827041939685,443.0463242809428,445.2902669238446,443.8198886800868
2.940000000000002,-1.68039517881,-0.955644401213,9.95380334329,6.17909378402,0.13346775807,0.0,-1.93304216406,-1.25608527301,5.88661551054,-0.0490726852842,0.0360493960057,0.0,410.31964826465384,411.77870194305893,411.4940146000806,411.47660816247236
3.000000000000002,-1.79862739778,-1.03273005785,10.305564212,6.1762895273,0.135083610546,0.0,-2.00824580063,-1.3136905849,5.83883777381,-0.0424359572861,-0.0061269833669,0.0,430.6730082565104,427.0901374125131,427.33146149248876,427.89554353087084
